symbol,first_close,last_close,total_log_return,close_min,close_max,price_range_ratio,logret_mean,logret_std,logret_abs_mean,logret_zero_frac,volume_sum,volume_nonzero_frac,volume_max
RDHL,13800.0,0.9999,-9.532523876145628,0.93,20095.0,1.4560920289855073,-0.0003343572036494424,0.019852815474211707,0.008551233823396572,0.36748509294984216,491819780.38,0.9952297439494914,50923228.0
FENG,51.54,1.74,-3.3884730919977812,1.11,58.2,1.1076833527357393,-0.00011885209021193393,0.01670358532276044,0.007181421609240903,0.4664328305857594,183109855.0,0.9657313223430375,4340640.0
AVXL,9.2699,4.445,-0.7349927230671948,0.0,30.8,3.32258168912286,-2.5780172678198926e-05,0.017337443911484122,0.007952124779764444,0.39480883900385827,3861653595.0,0.9264819361627499,36319760.0
CDTX,332.6,221.4,-0.40696954648429085,0.0,357.9,1.076067348165965,-1.4274624569769283e-05,0.01693009418100532,0.008258988142123924,0.3963170817257103,409558356.1,0.9746404770256051,6656181.0
BNED,1251.0,8.32,-5.013036255633794,0.0,1538.0,1.2294164668265388,-0.00017583431271911033,0.020195782759919425,0.007706999421432715,0.3899333567169414,270132199.95,0.9475973342686776,3696078.0
WVE,17.53,14.5091,-0.1891376601495856,0.0,55.9,3.188819167142042,-6.634081380161123e-06,0.017645674361851747,0.0076842639330210365,0.40326201332865663,2810697988.0,0.9226236408277797,85162690.0
AAOI,11.06,58.2713,1.6617746947484335,1.5,102.47,9.129294755877034,5.8287432295374505e-05,0.016803011680803365,0.008104174462283214,0.33490003507541216,6056613657.0,0.9995440196422308,17233384.0
INO,111.3612,1.875,-4.0841703129677445,1.3,382.8,3.425789233593029,-0.00014325395695949792,0.01728426416527862,0.00808003753055963,0.3496667835847071,2137465566.2844,0.9997895475271834,9906074.0
FTK,110.04,16.15,-1.9189238863877085,2.7,126.0,1.1205016357688113,-6.730704617265604e-05,0.017053097068811317,0.008150613767724841,0.3659417748158541,632729710.0,0.9994387934058225,2134529.0
JAKK,65.7,22.55,-1.0693638595418775,3.0,101.8,1.5038051750380517,-3.7508378096770975e-05,0.018495397024814432,0.007771570457973866,0.38077867414942124,399717376.0,0.9997895475271834,6376918.0
GALT,3.47,3.215,-0.07632723626918518,0.52,9.4501,2.5735158501440925,-2.6772092692700913e-06,0.01922056466415289,0.009600839478780715,0.3740441950192915,1504528892.0,0.999614170466503,51550456.0
FOSL,110.56,4.8448,-3.127652395198422,0.7525,110.56,0.9931937409551375,-0.00010970369677932937,0.017083864264664905,0.007632803430825919,0.35156085584005614,4963869543.0,0.9994037179936864,12197690.0
SQNS,120.0,3.125,-3.648057459593681,2.72,467.0,3.8689999999999998,-0.00012795711889030138,0.018986006773050644,0.008374200160304645,0.41066292528937215,119969980.65,0.9985619081024202,4819298.5
FTEK,3.84,1.38,-1.023388867430522,0.3762,6.51,1.59734375,-3.589578629898617e-05,0.018815767582397808,0.008459545355832803,0.43202385128025256,1269703557.0,0.9970185899684322,96454060.0
LPTH,0.9,11.855,2.578110235175195,0.55,14.49,15.488888888888887,9.042827902744746e-05,0.016879720959667915,0.008482884599075355,0.413258505787443,1385300985.0,0.9994037179936864,20738280.0
PACB,7.94,1.6616,-1.5641322816792789,0.8715,52.395,6.489105793450882,-5.486258441359813e-05,0.016947043088988218,0.007992984128752642,0.36408277797264116,15723157384.0,1.0,45553220.0
KOPN,3.66,2.32,-0.4558959617350564,0.2102,13.54,3.642021857923497,-1.599073874848359e-05,0.017239028790574953,0.008717154693084456,0.3823921431076815,4472895916.0,0.9999298491757278,29252284.0
DRRX,7.96,1.93,-1.4169089969394975,0.4871,38.7,4.800615577889448,-4.969866702561282e-05,0.021048430834140177,0.008786707401935994,0.41701157488600493,1010618722.0,0.9966678358470712,35629572.0
AI,26.6,10.43,-0.9362249467749725,1.53,182.8273,6.815687969924812,-3.2838475860019e-05,0.02490373531693945,0.005496902158966096,0.3487548228691687,13204645387.0,0.9999649245878639,34612384.0
RMTI,112.09,0.9315,-4.790261208973498,0.7898,206.69,1.8369185475956817,-0.00016802038614054798,0.01733067272573737,0.00880070458991865,0.3648193616274991,749159709.0,0.9987372851631007,24780782.0
ATRA,657.75,5.08,-4.863513658330011,4.04,1632.75,2.4761839604713036,-0.000170589745994756,0.019963962642350716,0.009255284650424913,0.3373903893370747,201301273.48,0.9987022097509646,2339344.0
IDN,2.85,4.88,0.5378262255844966,0.7851,15.4,5.128035087719298,1.886447651946314e-05,0.01744198287116117,0.00888183727729024,0.40929498421606453,414186835.0,0.9980708523325149,4083264.0
AMC,126.8,1.17,-4.685607293193461,1.16,327.85,2.5764195583596217,-0.0001643496069136707,0.020303565589358082,0.007756296039608572,0.35240266573132234,26659351397.0,1.0,113503864.0
RVP,4.8,0.6601,-1.983979858201257,0.541,21.4,4.345625,-6.958891119153206e-05,0.016344989861598495,0.008142470151894197,0.42248333917923536,767372391.0,0.9940021045247281,8268659.0
VUZI,6.99,3.06,-0.8260656402814295,0.0,31.8606,4.558025751072962,-2.8974592783690797e-05,0.017856573107664298,0.009061983717591149,0.3687828831988776,4529180524.0,0.9936162749912312,13575299.0
PLUG,2.92,1.91,-0.42448037422165197,0.7,74.3854,25.23472602739726,-1.488882406887167e-05,0.01642559866704735,0.007974540064232115,0.36934408979305505,88242539588.0,1.0,377633400.0
TXMD,220.5,2.25,-4.584967478670572,0.724,559.2,2.5327709750566894,-0.00016081962394340772,0.019729249048662974,0.008476638176311462,0.370080673447913,416892266.0,0.9933005962820063,11713598.0
SEED,15.2,1.17,-2.564291679042566,0.8398,28.5,1.81975,-8.994358747680279e-05,0.019371276731507302,0.009895429051459658,0.40206944931602945,348746675.0,0.9873027008067344,48194668.0
DBD,34.23,82.42,0.8787256733685773,0.245,83.15,2.4219982471516217,3.082166514790859e-05,0.030522515610266886,0.006390656737364651,0.35275341985268327,4233526029.0,0.9999298491757278,7682964.0
APPS,3.3,3.81,0.14370672066617504,0.0,96.1,29.12121212121212,5.040572453950695e-06,0.017285136770866915,0.008394348339724723,0.3731673097158892,7949121395.0,0.9954051210101719,38362650.0
VSTM,112.44,5.8605,-2.954184821857233,2.19,146.28,1.2814834578441836,-0.00010361925015226407,0.019274395159778066,0.008914780925298562,0.36629252893721503,1607823013.0,1.0,7364572.0
ABEO,165.0,5.2528,-3.4471842061353897,0.0,535.0,3.242424242424242,-0.00012091140673857939,0.017652686335298557,0.008739673382708757,0.38611013679410733,828901547.0,0.9578744300245527,8234387.0
ATNM,179.4,1.135,-5.06298529869133,1.03,185.097,1.0260144927536232,-0.0001775862959875043,0.01871827740935062,0.008522049655333567,0.3635215713784637,788686473.0,0.9998596983514556,14104098.0
SCYX,99.7,0.7551,-4.88307076514055,0.0,147.7,1.4814443329989968,-0.00017127571957239893,0.017094746348783094,0.00819481318304322,0.4051911609961417,755548358.0,0.9978954752718344,15286915.0
RAVE,8.14,2.96,-1.0116009116784799,0.0,15.8661,1.949152334152334,-3.548231889361501e-05,0.018007228504968206,0.008529439321653462,0.41252192213258504,625139410.0,0.9897229042441249,19383886.0
FATE,4.86,1.52,-1.1623281030542174,0.6641,120.01,24.5567695473251,-4.076913725040371e-05,0.017896573324097158,0.009009442419128053,0.3562960364784286,4621112150.0,0.9997895475271834,10222663.0
AIRI,100.301,3.405,-3.382930725406444,2.61,109.0,1.060707271113947,-0.00011865768942048556,0.016554253213883777,0.007772805404161206,0.4756927393896878,179624646.0,0.99470361276745,29710324.0
GME,8.3825,24.175,1.0591728419811113,0.655,99.1263,11.747247241276469,3.7150923955571546e-05,0.021513015043141417,0.007381070809018564,0.3284461592423711,65822259069.0,1.0,242777310.0
DBVT,280.5,22.28,-2.5328843099036678,2.2505,501.55,1.7800338680926917,-8.884196106276813e-05,0.019518943768425827,0.007621626944540613,0.3763942476324097,265914597.90000004,0.9971939670291126,13316531.0
BLRX,1026.0,2.77,-5.914575705531467,2.32,1909.5,1.8588499025341132,-0.0002074561804803741,0.018288920727216756,0.008873162542075562,0.37183444405471766,113971329.8752,0.9940371799368642,17980696.0
DARE,75.48,1.7001,-3.793180647638803,0.0,75.48,1.0,-0.00013304737452056467,0.018003915459787665,0.006866029674724294,0.5279200280603297,344716310.449998,0.7672044896527535,47344436.0
GEN,8.885,22.345,0.9222381207788002,0.0,32.16,3.619583567810917,3.234788217369435e-05,0.026289826207722626,0.004972721444595017,0.5029463346194317,18373119086.0,0.9921431076815153,24744524.0
TRVG,297.75,2.945,-4.61614539113186,0.0,297.75,1.0,-0.00016191320207289481,0.02171608928709252,0.00601854147839261,0.4938618028761838,497438880.0,0.8217116801122413,3469515.0
CVNA,13.0,333.9,3.245892189488072,0.0,483.7,37.207692307692305,0.00011385100629535804,0.017211216180293542,0.007129750190186417,0.4605752367590319,15462215098.0,0.7917222027358821,38147660.0
VKTX,8.7,33.15,1.3377196909713334,0.0,97.06,11.15632183908046,4.692106948308884e-05,0.01835390837760025,0.00827333206327307,0.37663977551736233,7234677226.0,0.9705015783935461,32532872.0
CRMD,9.65,7.2536,-0.2854600180011853,0.8665,51.5,5.2469948186528494,-1.0012627779647123e-05,0.019439388713544895,0.009258974851363478,0.35341985268326903,2299283807.0,1.0,20697876.0
ADAP,16.45,0.057,-5.665029488358967,0.0,21.195,1.2884498480243163,-0.0001987032440059849,0.020971104401069945,0.00902994831204284,0.3957558751315328,16027233062.0,0.9692388635566468,417298300.0
NAK,0.4233,1.485,1.255088903709922,0.2001,3.3658,7.478620363808174,4.402276055913896e-05,0.0200147222970188,0.00927245193203479,0.3526832690284111,16645799735.0,1.0,115563230.0
ARCT,10.3119,8.34,-0.21223535177933447,0.0,123.66,11.99197044191662,-7.444242433427516e-06,0.017194941201430003,0.007160329242447483,0.50834794808839,1346243211.0,0.7424412486846721,8452523.0
NERV,48.96,6.33,-2.0457034020479856,1.17,124.8576,2.526299019607843,-7.175388993455637e-05,0.023514545738578967,0.009623919184888596,0.3918975797965626,964725927.0,0.9838653104173974,103777096.0
FORD,10.3,9.15,-0.1183900159481602,0.0,49.602,4.815728155339805,-4.152578602136942e-06,0.021850353796979697,0.00913065715495224,0.4474219572079972,191100521.29999998,0.9955454226587163,12368510.0
BCLI,108.687,0.6,-5.199297815524885,0.465,265.6155,2.439578790471722,-0.00018236751369200737,0.02005962596148864,0.008623950258277476,0.3931252192213259,142099502.3613369,0.9796913363732024,5159835.0
INOD,2.9,46.3506,2.771523499919469,0.752,93.18,31.87172413793104,9.721232900340796e-05,0.016908700528682843,0.008494542709964066,0.4520869870220975,1294517135.0,0.9998246229393195,6385935.0
MRSN,356.5,29.1,-2.5055960656769036,0.0,695.375,1.9505610098176718,-8.788481465007873e-05,0.020331633857905578,0.007400193571807943,0.5010522623640827,200857483.63,0.7767450017537706,2035829.9
SLNO,56.25,40.96,-0.3172100603532771,0.0,89.8,1.5964444444444443,-1.1126273600581867e-05,0.022194694280351965,0.007949324471182172,0.5100315678709225,1024393019.0,0.7885303402314977,24880308.0
LPCN,87.703,9.38,-2.2353763433005955,2.3101,320.62,3.6294072038584773,-7.840674652020598e-05,0.01967845393799678,0.009201597326086589,0.38309365135040335,159130443.0,0.990494563311119,4332513.0
ATOM,6.6,6.12,-0.07550755250814505,0.0,46.45,7.037878787878789,-2.6484585235688285e-06,0.017559087243151045,0.008131762473598819,0.48463696948439144,978122520.0,0.8322693791652052,6168391.0
THM,0.39,3.275,2.12792640894566,0.1867,3.32,8.034102564102563,7.463789578112221e-05,0.019450868331859654,0.010422012148804744,0.38968782883198877,979534058.0,0.9995440196422308,2878833.0
NNDM,71.4,1.945,-3.603035892275129,0.0,89.899,1.2590896358543417,-0.00012637796886092874,0.017539965322052944,0.006969957552818575,0.49200280603297086,11347971600.0,0.894317783233953,93517590.0
LITB,38.4,2.76,-2.6328267798646223,0.99,39.0,0.98984375,-9.234748438551332e-05,0.019471805314521057,0.0092798697819787,0.4763591722202736,113615160.81817198,0.9830936513504034,2079738.6
CRIS,151.0,1.0901,-4.931010401662748,0.8045,373.0,2.464870860927152,-0.0001729572220824853,0.021696117034193236,0.009698136755392047,0.36720448965275343,294677833.0,0.9984566818660119,39185790.0
PRPH,27.8,0.1599,-5.1582426798388195,0.0,112.206,4.036187050359712,-0.00018092748787151947,0.019960385699616345,0.008315020361839323,0.5286566117151876,391484059.35,0.9963872325499825,33308604.0
OMEX,11.4,1.51,-2.021503704573617,0.2801,12.48,1.0701666666666665,-7.09050755705419e-05,0.025453094708056866,0.010531406275511069,0.39698351455629605,2383470975.0,0.9999298491757278,188385070.0
ESEA,61.6,62.55,0.015304366373446078,1.54,69.24,1.0990259740259738,5.368069580297715e-07,0.02210952123815672,0.009409248125714736,0.410978603998597,187542613.8015,0.9990178884601895,8704947.0
INUV,12.9,1.8706,-1.930968076349313,1.552,34.2,2.530852713178295,-6.77295010979858e-05,0.021202584810141888,0.010339392061687623,0.37562258856541564,373276807.90000004,0.9999649245878639,8435087.0
CRBP,114.0,7.74,-2.6897967607928597,0.0,315.0,2.763157894736842,-9.434572994671376e-05,0.02301624648724363,0.009446773412482031,0.3772009821115398,514662638.0,0.9733076113644336,12215273.0
LIVE,19.0134,16.244,-0.15742038391909285,3.6112,72.81,3.6394753174077232,-5.521584844552707e-06,0.018999807560898883,0.00797302621858937,0.5203437390389337,98214723.0,0.9735882146615222,2113641.0
CLSD,116.988,0.42,-5.629571933139857,0.0,371.7,3.1772489486101136,-0.0001974595556963377,0.019526315761786803,0.00822694714554743,0.472360575236759,486286652.30488837,0.8722202735882146,9333183.0
LIQT,35.2,1.835,-2.954001601097518,1.34,97.2696,2.725272727272727,-0.00010361282360735992,0.020532982471429678,0.010017211843799893,0.46225885654156434,55096254.0,0.9700105226236408,292164.0
SIEB,2.15,2.03,-0.05743204908587552,1.12,20.61,9.065116279069768,-2.0144527914105906e-06,0.01941275363396438,0.007870120672722723,0.5297088740792705,246642425.0,0.9967029112592073,8761316.0
CDLX,12.1,0.89,-2.6097392688586467,0.0,160.69,13.280165289256198,-9.153768041931073e-05,0.018423079150844106,0.006901546062282007,0.5225885654156436,2416305299.0,0.7215363030515608,58375544.0
IMDX,117.156,5.805,-3.00478676488168,0.0,202.2,1.7259039229744955,-0.00010539413415872607,0.02128436099935182,0.009465096680573923,0.47625394598386533,97786112.0,0.9024202034373904,1357606.0
MLSS,3.8796,0.27,-2.6650653755210127,0.0,4.78,1.2320857820393856,-9.347826640394323e-05,0.020339387277759732,0.010101485087148842,0.48775868116450366,711924919.0,0.9599088039284461,17139618.0
BRN,2.83,1.0199,-1.020572128380811,0.0,5.7601,2.0353710247349825,-3.579698801536629e-05,0.021840286831787938,0.008523267552298456,0.5690284110838303,483757807.0,0.9900035075412136,31103606.0
RMBL,103.2,6.36,-2.7866404756954313,0.0,215.4,2.0872093023255816,-9.774256315961645e-05,0.01768739776059366,0.00761547555492152,0.5255349000350754,481461102.0,0.7465099964924587,27270568.0
NEON,32.372,1.785,-2.8978754364018533,1.04,47.4,1.4321018163845298,-0.00010164417524899661,0.022156676886247652,0.009868262415708094,0.401508242721852,480442790.0,0.9990880392844615,29209418.0
EVGN,92.899,0.8951,-4.642332716604454,0.0,104.15,1.1211100227128388,-0.00016283173330388585,0.017219245207941148,0.0077752931348691766,0.5594528235706769,254591741.0,0.9930550683970537,74505010.0
WATT,6420.0,12.32,-6.255949438578633,3.69,19542.0,3.04335046728972,-0.00021943000486041814,0.0226477688006933,0.009496088790758533,0.34938618028761836,59709575.68589908,0.9987022097509646,4024145.0
AQB,400.0,0.895,-6.102396107815263,0.0,485.6,1.214,-0.000214044058495397,0.018971210866506497,0.008157737896449269,0.49593125219221323,338924840.0,0.8085934759733426,67077760.0
MVIS,1.7299,0.8509,-0.70952426949742,0.1606,26.3801,15.156656454130296,-2.4886856171087594e-05,0.0207429310591884,0.009598384332441468,0.3801122413188355,14131141355.0,0.9997193967029112,80738660.0
ELTK,5.85,8.96,0.42632856574307415,1.28,22.5,3.6273504273504273,1.4953650148620354e-05,0.020206294032416132,0.007811188152314311,0.5509996492458786,241899048.0,0.9738337425464749,13727202.0
NVAX,119.4,9.4908,-2.532156292627267,3.58,327.1612,2.710060301507538,-8.881642555656056e-05,0.02311194737799181,0.009174483696264682,0.347351806383725,13920118752.0,1.0,64729580.0
SYBX,165.0,0.6201,-5.583819997526885,0.0,335.235,2.031727272727273,-0.00019585478770137515,0.017918930333879583,0.00772999193550356,0.5531041739740442,87385543.0,0.733707471062785,2407113.0
SMMT,9.98,15.75,0.4562572749482694,0.0,36.69,3.6763527054108214,1.60034119587721e-05,0.02290110791230088,0.00914003057051947,0.4273938968782883,3973177390.0,0.9847772711329358,44218468.0
BTAI,182.24,1.645,-4.707584115481537,0.0,1052.96,5.777875329236172,-0.00016512045301372486,0.019877322914965752,0.007724612658417123,0.5331462644686075,1183842896.5945,0.7144510698000701,67375540.0
ACHV,800.0,4.625,-5.1531353567035385,0.0,929.7,1.162125,-0.00018074834642869234,0.018690102719647415,0.007274448032181352,0.5090494563311119,533243161.0,0.7653454928095406,7304873.0
BBGI,97.4,4.42,-3.0926865145588827,3.77,354.56,3.6015400410677616,-0.00010847725410513083,0.020058963480920698,0.008375260525626515,0.5134689582602595,74889318.3,0.9795159593125219,17961708.0
AQMS,1176.72,5.065,-5.44813204831044,0.0,4440.0,3.7732000815827043,-0.00019109547696565253,0.020696242202261173,0.009604230905285926,0.4016485443703964,249669971.359,0.9479480883900386,23180508.0
MBIO,7125.0,1.0201,-8.851464343430514,0.0,9862.5,1.3842105263157896,-0.0003104687598503146,0.02206032602095757,0.008273353068588955,0.5099263416345142,474660287.75,0.761346895826026,167893020.0
CASI,14.0,0.2576,-3.995404614367197,0.0,84.1,6.007142857142857,-0.00014014046348600914,0.02164966074487995,0.010201885990349447,0.42258856541564366,276077110.0,0.9885654156436338,37218836.0
VERI,14.3,2.97,-1.5716975844512533,0.0,72.95,5.101398601398602,-5.5127940526992235e-05,0.018515879312517414,0.008431103677895556,0.47941073307611365,2939895995.0,0.7886004910557699,25093132.0
EKSO,922.5,10.09,-4.515542541549165,0.0,1414.665,1.5335121951219512,-0.0001583845156625513,0.01926313623917552,0.008594212207480662,0.4663626797614872,311153931.9743366,0.8531041739740441,96758160.0
SCKT,4.05,0.9111,-1.4918194993807719,0.0,31.71,7.82962962962963,-5.232618377045658e-05,0.019515536942771937,0.006871949251795322,0.5655910206944932,783747214.0,0.8509294984216065,75943110.0
CLRO,146.55,4.5087,-3.48135780353088,3.85,217.8,1.459911293074036,-0.0001221100597512938,0.021138132664575326,0.008383778588951585,0.49544019642230797,105611423.25086021,0.9865310417397405,51307440.0
GLMD,997.2,0.6589,-7.322134852711765,0.5308,3992.292,4.002969514640995,-0.00025682689766959175,0.023354505092382034,0.010708354688621753,0.3844966678358471,683184799.3190352,0.9983865310417397,109068270.0
MBOT,173.385,2.5784,-4.2083455038952495,0.0,173.385,1.0,-0.0001476094529588569,0.020329678277894704,0.007800436855275595,0.4818660119256401,2344558452.0,0.8287969133637321,71510860.0
XXII,1307826.0,5.01,-12.472440859530625,0.7485,4211125.0,3.2199422946936367,-0.0004374760034903769,0.026411794535442536,0.010247901112912678,0.3612065941774816,200616457.45462835,0.9993686425815503,30941076.0
MTNB,188.0,0.61,-5.730738284644729,0.0,197.5,1.050531914893617,-0.000201008007172266,0.02186367564487477,0.008883831686957144,0.48600491055769907,205545746.86,0.8017537706068046,11703326.0
LPTX,67.0,0.7129,-4.54310674024952,0.0,102.5,1.5298507462686568,-0.00015935134128764323,0.021243953044037624,0.008921785040524854,0.48554893019992984,2758291812.0,0.8122413188354963,485868030.0
BMRA,25.272,2.08,-2.4973291697865574,0.0,147.28,5.827793605571384,-8.759484986820119e-05,0.02091984262717088,0.008398581600239485,0.5275341985268327,197233956.91,0.8442300947036128,32773952.0
SSKN,57.995,0.2301,-5.529598081874656,0.0,58.0,1.0000862143288214,-0.00019395293165351646,0.02215941644316464,0.009616928643686719,0.5370045598035776,735513457.4,0.8945983865310417,196931920.0
TRIB,449.6875,0.743,-6.405612131346064,0.665,500.0,1.110404447533009,-0.00022467948548620428,0.023537839794435585,0.009612192320791316,0.4005261311820414,1798522235.18,0.9940722553490003,328564600.0
SNGX,585.6,1.16,-6.224216957528828,0.0,1077.6,1.8401639344262293,-0.00021831697500676188,0.024425486371713975,0.008998967491194105,0.493931953700456,1193474772.2849998,0.8249736934408979,138760340.0
SPCB,2090.0,8.85,-5.464501885939018,2.6,2835.7,1.3555502392344496,-0.00019166965576737036,0.023704763296613682,0.009887137633844285,0.3857944580848825,209833592.78,0.9995089442300947,13296006.0
IFRX,15.19,0.9406,-2.7818746260788707,0.0,51.89,3.4160631994733377,-9.757539901715563e-05,0.022074871728717076,0.0074468500849471115,0.5366538056822168,1653815847.0,0.7441248684672045,67758020.0
DWSN,34.4286,3.305,-2.3434511410068666,0.85,35.6571,1.0109937668101519,-8.219751459065259e-05,0.021008293482539006,0.008335037879146138,0.48035776920378814,300381721.0,0.9879691336373202,33448596.0
VNCE,259.9,3.04,-4.448439426229314,1.0,260.2,0.9973066564063101,-0.00015603084623629546,0.020249761001016244,0.008906738493973582,0.4563661873027008,400160396.0,0.9964924587863907,66239868.0
MCRB,671.0,8.735,-4.341431193385662,0.0,1030.61,1.5359314456035766,-0.00015227748836809372,0.034010373596495266,0.009019252133842418,0.36653805682216767,249487290.34,0.9566467905997895,1162035.4
CHCI,7.14,11.5,0.4766342590177114,1.06,18.77,2.480392156862745,1.6718143073041778e-05,0.022528421367100867,0.008958232175256731,0.5378112942827078,246848820.0,0.990494563311119,14295548.0
NNVC,56.38,1.03,-4.002555683444422,0.85,65.6,1.1484568996097906,-0.0001403912901911283,0.022784969444943157,0.010604741641917406,0.40227990178884604,1042312813.0,0.9994037179936864,46909390.0
ASTC,378.75,2.76,-4.92164567709452,2.56,591.0,1.5536369636963698,-0.0001726287505106463,0.024455737129505748,0.009571096286484445,0.4505787443002455,92714524.0,0.9585408628551385,30806936.0
ZDGE,7.08,3.155,-0.8082854117124519,0.0,19.6,2.768361581920904,-2.8350943938788744e-05,0.020221743076764075,0.008946202095596623,0.5287618379515959,366912518.0,0.8703612767450017,27329158.0
SLDB,378.75,6.25,-4.104294893075268,0.0,798.975,2.1095049504950496,-0.0001439598349021232,0.020531952718820825,0.00743760726742659,0.5316380217467556,855464351.0,0.7249386180287618,54958800.0
KALA,855.5,0.3974,-7.674498042196668,0.0,1336.0,1.5616598480420807,-0.0002691861817588602,0.024197287218044837,0.007768936243562244,0.5033672395650649,1962735215.0,0.7695545422658716,222979020.0
CPSH,3.04,4.51,0.39443963809645666,0.0,27.305,8.981907894736842,1.3835132868668559e-05,0.019400789960941377,0.008429843093707331,0.5414240617327254,598266379.0,0.992809540512101,15483225.0
VTGN,123.0,0.5725,-5.36992689892616,0.0,134.97,1.0973170731707318,-0.00018835239911442567,0.02856478379281168,0.009292529411790307,0.4530690985619081,931307019.0,0.878393546124167,37941470.0
ALT,163.2,4.555,-3.578750911818085,0.0,237.0,1.4522058823529413,-0.00012552616316368652,0.021623387736971734,0.008113899035147523,0.4861802876183795,6193747150.0,0.7900736583654858,48506824.0
FCEL,6631.2,8.7502,-6.630464505026157,3.64,6868.8,1.0352816986367475,-0.0002325662751671242,0.022477134503389146,0.010002239825948944,0.365520869870221,2349239983.866423,1.0,7711519.0
LODE,201.075,3.095,-4.173890066653573,1.3,281.75,1.3947532015417132,-0.00014640091429749956,0.023422356954789978,0.010748041942290355,0.3539459838653104,732290014.3,0.9999649245878639,9083236.0
EVOK,885.4416,10.99,-4.389100735192602,2.04,1568.16,1.7687445450947867,-0.00015394951719339175,0.02515697347076867,0.010259618066457392,0.42118554893019994,198314818.7428156,0.994317783233953,67355720.0
DRIO,1432.08,11.2,-4.850969433580887,0.0,2300.0,1.6060555276241553,-0.0001701497521421259,0.02088118245043137,0.010086465606168337,0.45099964924587865,27810637.830000002,0.8894423009470361,1482813.0
NINE,24.36,0.5863,-3.7268661178536635,0.0,40.27,1.6531198686371102,-0.0001307213650539172,0.019581217891603775,0.00790979110678158,0.536723956506489,2153501172.0,0.7209400210452472,31114144.0
SLS,356.25,4.5587,-4.358595236421093,0.0,521.5,1.463859649122807,-0.0001528795242511193,0.02084211985336479,0.00769371958779854,0.5433181339880744,3289599505.0,0.7308663626797615,52416770.0
CANF,213000.0,4.5,-10.764970047915288,3.72,373200.0,1.7520952112676058,-0.000377585761062541,0.02733089073410201,0.009221620971781471,0.4076815152578043,5186570.6401,0.9817607856892319,730102.4
HUSA,21.25,2.15,-2.2908890532308543,2.0,122.938,5.6912,-8.035387769866706e-05,0.026473334660146668,0.011128796093812263,0.3987022097509646,437517362.6,0.999614170466503,26168176.0
MBRX,18540.0,2.63,-8.860701992930172,0.0,20925.0,1.1286407766990292,-0.00031079277421578816,0.024444355584107496,0.009043119842267354,0.45334970185899687,119206621.23279071,0.8725710277095756,5316795.0
CLRB,95400.0,3.54,-10.201707130290695,0.0,110700.0,1.1603773584905661,-0.000357829082085669,0.0228153770808592,0.010270426407966429,0.39898281304805333,87601625.20293337,0.9533146264468607,12098480.0
FRSX,475.86,0.805,-6.382036694886857,0.0,490.77,1.0313327449249778,-0.00022385256733647234,0.02032325005405152,0.008503589670952882,0.5411434584356366,348717287.41947937,0.7739740441950193,62722340.0
SYRS,159.4,0.0002,-13.588609957772352,0.0,241.3,1.513801756587202,-0.0004766260770877969,0.07516614074707989,0.011207815449036507,0.48133988074359874,2102310336.0,0.8198526832690284,439298780.0
POLA,51.8,1.55,-3.509135218334282,0.0,205.975,3.9763513513513513,-0.0001230843640221561,0.022594590556026584,0.009111571346670138,0.5087688530340232,420477697.536443,0.8124517713083129,68957510.0
SNOA,900.0,2.88,-5.744604469176456,0.0,1438.2,1.598,-0.00020149436931398882,0.023174809143937793,0.00882802012714973,0.5048404068747808,439206339.17,0.823114696597685,65010280.0
MYO,222.0,0.7673,-5.667554801670796,0.0,618.525,2.7861486486486484,-0.00019879182046793697,0.021551398231333237,0.008230103252727322,0.5040687478077868,927680409.0,0.7803226937916521,17193746.0
CODX,175.5,2.2,-4.37918168254165,0.0,922.8,5.258119658119658,-0.00015360160233240103,0.023884475976908497,0.008484661123975095,0.5168712732374605,159374094.02976784,0.7716590669940372,12636356.0
PULM,2614.0,3.2563,-6.6880453126961426,0.0,2614.0,1.0,-0.00023458594572660287,0.022860761494099945,0.009905287734529882,0.43956506488951247,116186680.0,0.9300947036127675,8048051.0
MARA,133.776,8.59,-2.745568023411538,0.388,134.24,1.0005681138619782,-9.630192996845355e-05,0.025238718346618443,0.0123698183839863,0.34949140652402666,61316730903.0,0.9998246229393195,63184936.0
BGI,1.969,0.77,-0.938890563791396,0.0,9.98,5.068562722194007,-3.293197347289719e-05,0.02320115441004542,0.009056563053979646,0.5514556296036478,708954675.0,0.9859698351455629,40481744.0
CVM,15.0675,4.3901,-1.2331881005041403,1.97,60.9,3.911066865770698,-4.325458086594163e-05,0.13762923961558363,0.015615956605261709,0.35759382672746404,2029691875.7986817,0.9995440196422308,37952810.0
XTNT,40.2012,0.5692,-4.257420258692159,0.0,43.92,1.0925047013521985,-0.00014933077020410192,0.022452335017724822,0.01005617935578496,0.48221676604700103,906170239.0,0.9228691687127324,56120230.0
LEDS,11.1,1.6,-1.9369414790725528,1.02,26.68,2.3117117117117116,-6.793902066008497e-05,0.02482140801304768,0.01100746133101142,0.4437390389337075,1037091855.0,0.983339179235356,40392980.0
OTLK,112.0,0.444,-5.530429587845006,0.0,214.4,1.9142857142857144,-0.0001939820970754355,0.025135111519530916,0.007191389479356524,0.5970185899684322,1772982254.28,0.6484040687478078,55881948.0
